Time (hrs),Target Heat (J),Simulated Heat (J)
13185.0,1.12537e+09,9.52062e+08
13185.0,1.5754e+09,1.42264e+09
13197.0,1.5754e+09,1.42264e+09
13197.0,2.02531e+09,1.87982e+09
13209.0,2.02531e+09,1.87982e+09
13209.0,2.47507e+09,2.33322e+09
13221.0,2.47507e+09,2.33322e+09
13221.0,2.92465e+09,2.78505e+09
13233.1,2.92465e+09,2.78505e+09
13233.1,3.37402e+09,3.23596e+09
13245.1,3.37402e+09,3.23596e+09
13245.1,3.82313e+09,3.68603e+09
13257.1,3.82313e+09,3.68603e+09
13257.1,4.27196e+09,4.13563e+09
13269.1,4.27196e+09,4.13563e+09
13269.1,4.72047e+09,4.58463e+09
13281.1,4.72047e+09,4.58463e+09
13281.1,5.16864e+09,5.03307e+09
13293.1,5.16864e+09,5.03307e+09
13293.1,5.61642e+09,5.48085e+09
13305.1,5.61642e+09,5.48085e+09
13305.1,6.06378e+09,5.92806e+09
13317.1,6.06378e+09,5.92806e+09
13317.1,6.5107e+09,6.37461e+09
13329.1,6.5107e+09,6.37461e+09
13329.1,6.95713e+09,6.82061e+09
13341.1,6.95713e+09,6.82061e+09
13341.1,7.40305e+09,7.26585e+09
13353.1,7.40305e+09,7.26585e+09
13353.1,7.84842e+09,7.7106e+09
13365.1,7.84842e+09,7.7106e+09
13365.1,8.29321e+09,8.15449e+09
13377.2,8.29321e+09,8.15449e+09
13377.2,8.73738e+09,8.59783e+09
13389.2,8.73738e+09,8.59783e+09
13389.2,9.18091e+09,9.04023e+09
13401.2,9.18091e+09,9.04023e+09
13401.2,9.62376e+09,9.48202e+09
13413.2,9.62376e+09,9.48202e+09
13413.2,1.00659e+10,9.923e+09
13425.2,1.00659e+10,9.923e+09
13425.2,1.05073e+10,1.0363e+10
13437.2,1.05073e+10,1.0363e+10
13437.2,1.09479e+10,1.08022e+10
13449.2,1.09479e+10,1.08022e+10
13449.2,1.13877e+10,1.12406e+10
13461.2,1.13877e+10,1.12406e+10
13461.2,1.18266e+10,1.16781e+10
13473.2,1.18266e+10,1.16781e+10
13473.2,1.22647e+10,1.21147e+10
13485.2,1.22647e+10,1.21147e+10
13485.2,1.27019e+10,1.25501e+10
13497.2,1.27019e+10,1.25501e+10
13497.2,1.31381e+10,1.29848e+10
13509.2,1.31381e+10,1.29848e+10
13509.2,1.35734e+10,1.34183e+10
13521.3,1.35734e+10,1.34183e+10
13521.3,1.40076e+10,1.38508e+10
13533.3,1.40076e+10,1.38508e+10
13533.3,1.44408e+10,1.42821e+10
13545.3,1.44408e+10,1.42821e+10
13545.3,1.4873e+10,1.47124e+10
13557.3,1.4873e+10,1.47124e+10
13557.3,1.5304e+10,1.51415e+10
13569.3,1.5304e+10,1.51415e+10
13569.3,1.57339e+10,1.55695e+10
13581.3,1.57339e+10,1.55695e+10
13581.3,1.61627e+10,1.59962e+10
13593.3,1.61627e+10,1.59962e+10
13593.3,1.65902e+10,1.64217e+10
13605.3,1.65902e+10,1.64217e+10
13605.3,1.70165e+10,1.68458e+10
13617.3,1.70165e+10,1.68458e+10
13617.3,1.74416e+10,1.72694e+10
13629.3,1.74416e+10,1.72694e+10
13629.3,1.78653e+10,1.76899e+10
13641.3,1.78653e+10,1.76899e+10
13641.3,1.82878e+10,1.81109e+10
13653.3,1.82878e+10,1.81109e+10
13653.3,1.87089e+10,1.85291e+10
13665.4,1.87089e+10,1.85291e+10
13665.4,1.91286e+10,1.89477e+10
13677.4,1.91286e+10,1.89477e+10
13677.4,1.95468e+10,1.93634e+10
13689.4,1.95468e+10,1.93634e+10
13689.4,1.99637e+10,1.97778e+10
13701.4,1.99637e+10,1.97778e+10
13701.4,2.0379e+10,2.01909e+10
13713.4,2.0379e+10,2.01909e+10
13713.4,2.07929e+10,2.06028e+10
13725.4,2.07929e+10,2.06028e+10
13725.4,2.12052e+10,2.10116e+10
13737.4,2.12052e+10,2.10116e+10
13737.4,2.16159e+10,2.14208e+10
13749.4,2.16159e+10,2.14208e+10
13749.4,2.2025e+10,2.18269e+10
13761.4,2.2025e+10,2.18269e+10
13761.4,2.24325e+10,2.22333e+10
13773.4,2.24325e+10,2.22333e+10
13773.4,2.28384e+10,2.26366e+10
13785.4,2.28384e+10,2.26366e+10
13785.4,2.32425e+10,2.30385e+10
13797.4,2.32425e+10,2.30385e+10
13797.4,2.3645e+10,2.34372e+10
13809.5,2.3645e+10,2.34372e+10
13809.5,2.40456e+10,2.38361e+10
13821.5,2.40456e+10,2.38361e+10
13821.5,2.44445e+10,2.42336e+10
13833.5,2.44445e+10,2.42336e+10
13833.5,2.48416e+10,2.46278e+10
13845.5,2.48416e+10,2.46278e+10
13845.5,2.52368e+10,2.50204e+10
13857.5,2.52368e+10,2.50204e+10
13857.5,2.56302e+10,2.54114e+10
13869.5,2.56302e+10,2.54114e+10
13869.5,2.60217e+10,2.58008e+10
13881.5,2.60217e+10,2.58008e+10
13881.5,2.64112e+10,2.61886e+10
13893.5,2.64112e+10,2.61886e+10
13893.5,2.67988e+10,2.65747e+10
13905.5,2.67988e+10,2.65747e+10
13905.5,2.71844e+10,2.69574e+10
13917.5,2.71844e+10,2.69574e+10
13917.5,2.7568e+10,2.734e+10
13929.5,2.7568e+10,2.734e+10
13929.5,2.79496e+10,2.77192e+10
13941.5,2.79496e+10,2.77192e+10
13941.5,2.8329e+10,2.80965e+10
13953.6,2.8329e+10,2.80965e+10
13953.6,2.87064e+10,2.8472e+10
13965.6,2.87064e+10,2.8472e+10
13965.6,2.90817e+10,2.88455e+10
13977.6,2.90817e+10,2.88455e+10
13977.6,2.94548e+10,2.92172e+10
13989.6,2.94548e+10,2.92172e+10
13989.6,2.98257e+10,2.95868e+10
14001.6,2.98257e+10,2.95868e+10
14001.6,3.01944e+10,2.99527e+10
14013.6,3.01944e+10,2.99527e+10
14013.6,3.05608e+10,3.03181e+10
14025.6,3.05608e+10,3.03181e+10
14025.6,3.0925e+10,3.06814e+10
14037.6,3.0925e+10,3.06814e+10
14037.6,3.1287e+10,3.10425e+10
14049.6,3.1287e+10,3.10425e+10
14049.6,3.16465e+10,3.14012e+10
14061.6,3.16465e+10,3.14012e+10
14061.6,3.20038e+10,3.17575e+10
14073.6,3.20038e+10,3.17575e+10
14073.6,3.23587e+10,3.21114e+10
14085.6,3.23587e+10,3.21114e+10
14085.6,3.27112e+10,3.24627e+10
14097.6,3.27112e+10,3.24627e+10
14097.6,3.30612e+10,3.28129e+10
14109.7,3.30612e+10,3.28129e+10
14109.7,3.34088e+10,3.31587e+10
14121.7,3.34088e+10,3.31587e+10
14121.7,3.3754e+10,3.35048e+10
14133.7,3.3754e+10,3.35048e+10
14133.7,3.40966e+10,3.38462e+10
14145.7,3.40966e+10,3.38462e+10
14145.7,3.44367e+10,3.41876e+10
14157.7,3.44367e+10,3.41876e+10
14157.7,3.47743e+10,3.45257e+10
14169.7,3.47743e+10,3.45257e+10
14169.7,3.51092e+10,3.48601e+10
14181.7,3.51092e+10,3.48601e+10
14181.7,3.54416e+10,3.5194e+10
14193.7,3.54416e+10,3.5194e+10
14193.7,3.57714e+10,3.55238e+10
14205.7,3.57714e+10,3.55238e+10
14205.7,3.60985e+10,3.58525e+10
14217.7,3.60985e+10,3.58525e+10
14217.7,3.64229e+10,3.61783e+10
14229.7,3.64229e+10,3.61783e+10
14229.7,3.67446e+10,3.65008e+10
14241.7,3.67446e+10,3.65008e+10
14241.7,3.70637e+10,3.68213e+10
14253.8,3.70637e+10,3.68213e+10
14253.8,3.73799e+10,3.7141e+10
14265.8,3.73799e+10,3.7141e+10
14265.8,3.76934e+10,3.74564e+10
14277.8,3.76934e+10,3.74564e+10
14277.8,3.80041e+10,3.77701e+10
14289.8,3.80041e+10,3.77701e+10
14289.8,3.8312e+10,3.80802e+10
14301.8,3.8312e+10,3.80802e+10
14301.8,3.8617e+10,3.83891e+10
14313.8,3.8617e+10,3.83891e+10
14313.8,3.89192e+10,3.86949e+10
14325.8,3.89192e+10,3.86949e+10
14325.8,3.92185e+10,3.89969e+10
14337.8,3.92185e+10,3.89969e+10
14337.8,3.95149e+10,3.92975e+10
14349.8,3.95149e+10,3.92975e+10
14349.8,3.98084e+10,3.9596e+10
14361.8,3.98084e+10,3.9596e+10
14361.8,4.00989e+10,3.98916e+10
14373.8,4.00989e+10,3.98916e+10
14373.8,4.03865e+10,4.01835e+10
14385.8,4.03865e+10,4.01835e+10
14385.8,4.0671e+10,4.04739e+10
14397.9,4.0671e+10,4.04739e+10
14397.9,4.09526e+10,4.07616e+10
14409.9,4.09526e+10,4.07616e+10
14409.9,4.12311e+10,4.10471e+10
14421.9,4.12311e+10,4.10471e+10
14421.9,4.15066e+10,4.13292e+10
14433.9,4.15066e+10,4.13292e+10
14433.9,4.1779e+10,4.16097e+10
14445.9,4.1779e+10,4.16097e+10
14445.9,4.20482e+10,4.18856e+10
14457.9,4.20482e+10,4.18856e+10
14457.9,4.23144e+10,4.21613e+10
14469.9,4.23144e+10,4.21613e+10
14469.9,4.25775e+10,4.24322e+10
14481.9,4.25775e+10,4.24322e+10
14481.9,4.28373e+10,4.27023e+10
14493.9,4.28373e+10,4.27023e+10
14493.9,4.30941e+10,4.29694e+10
14505.9,4.30941e+10,4.29694e+10
14505.9,4.33476e+10,4.3233e+10
14517.9,4.33476e+10,4.3233e+10
14517.9,4.35979e+10,4.34946e+10
14529.9,4.35979e+10,4.34946e+10
14529.9,4.3845e+10,4.37546e+10
14542.0,4.3845e+10,4.37546e+10
14542.0,4.40888e+10,4.4011e+10
14554.0,4.40888e+10,4.4011e+10
14554.0,4.43294e+10,4.42649e+10
14566.0,4.43294e+10,4.42649e+10
14566.0,4.45666e+10,4.45178e+10
14578.0,4.45666e+10,4.45178e+10
14578.0,4.48006e+10,4.47667e+10
14590.0,4.48006e+10,4.47667e+10
14590.0,4.50313e+10,4.50137e+10
14602.0,4.50313e+10,4.50137e+10
14602.0,4.52586e+10,4.52584e+10
14614.0,4.52586e+10,4.52584e+10
14614.0,4.54826e+10,4.55012e+10
14626.0,4.54826e+10,4.55012e+10
14626.0,4.57032e+10,4.57412e+10
14638.0,4.57032e+10,4.57412e+10
14638.0,4.59204e+10,4.59802e+10
14650.0,4.59204e+10,4.59802e+10
14650.0,4.61342e+10,4.62159e+10
14662.0,4.61342e+10,4.62159e+10
14662.0,4.63446e+10,4.64504e+10
14674.0,4.63446e+10,4.64504e+10
14674.0,4.65516e+10,4.66832e+10
14686.1,4.65516e+10,4.66832e+10
14686.1,4.67551e+10,4.69135e+10
14698.1,4.67551e+10,4.69135e+10
14698.1,4.69551e+10,4.71423e+10
14710.1,4.69551e+10,4.71423e+10
14710.1,4.71517e+10,4.73703e+10
14722.1,4.71517e+10,4.73703e+10
14722.1,4.73448e+10,4.75958e+10
14734.1,4.73448e+10,4.75958e+10
14734.1,4.75343e+10,4.78206e+10
14746.1,4.75343e+10,4.78206e+10
14746.1,4.77204e+10,4.80423e+10
14758.1,4.77204e+10,4.80423e+10
14758.1,4.79029e+10,4.8263e+10
14770.1,4.79029e+10,4.8263e+10
14770.1,4.80819e+10,4.84795e+10
14782.1,4.80819e+10,4.84795e+10
14782.1,4.82573e+10,4.86903e+10
14794.1,4.82573e+10,4.86903e+10
14794.1,4.84291e+10,4.88925e+10
14806.1,4.84291e+10,4.88925e+10
14806.1,4.85973e+10,4.90764e+10
14818.1,4.85973e+10,4.90764e+10
14818.1,4.8762e+10,4.92212e+10
14830.2,4.8762e+10,4.92212e+10
14830.2,4.8923e+10,4.92744e+10
14842.2,4.8923e+10,4.92744e+10
14842.2,4.90804e+10,4.90781e+10
14854.2,4.90804e+10,4.90781e+10
14854.2,4.92342e+10,4.79783e+10
14866.2,4.92342e+10,4.79783e+10
14866.2,4.93843e+10,3.40106e+10
14878.2,4.93843e+10,3.40106e+10
14878.2,4.95308e+10,1.70803e+10
14890.2,4.95308e+10,1.70803e+10
14890.2,4.96736e+10,0
14902.2,4.96736e+10,0
14902.2,4.98127e+10,0
14914.2,4.98127e+10,0
14914.2,4.99481e+10,0
14926.2,4.99481e+10,0
14926.2,5.00798e+10,0
14938.2,5.00798e+10,0
14938.2,5.02078e+10,0
14950.2,5.02078e+10,0
14950.2,5.03321e+10,0
14962.2,5.03321e+10,0
14962.2,5.04527e+10,0
14974.2,5.04527e+10,0
14974.2,5.05695e+10,0
14986.3,5.05695e+10,0
14986.3,5.06826e+10,0
14998.3,5.06826e+10,0
14998.3,5.07919e+10,0
15010.3,5.07919e+10,0
15010.3,5.08975e+10,0
15022.3,5.08975e+10,0
15022.3,5.09993e+10,0
15034.3,5.09993e+10,0
15034.3,5.10973e+10,0
15046.3,5.10973e+10,0
15046.3,5.11915e+10,0
15058.3,5.11915e+10,0
15058.3,5.1282e+10,0
15070.3,5.1282e+10,0
15070.3,5.13686e+10,0
15082.3,5.13686e+10,0
15082.3,5.14514e+10,0
15094.3,5.14514e+10,0
15094.3,5.15305e+10,0
15106.3,5.15305e+10,0
15106.3,5.16057e+10,0
15118.3,5.16057e+10,0
15118.3,5.1677e+10,0
15130.4,5.1677e+10,0
15130.4,5.17446e+10,0
15142.4,5.17446e+10,0
15142.4,5.18083e+10,0
15154.4,5.18083e+10,0
15154.4,5.18682e+10,0
15166.4,5.18682e+10,0
15166.4,5.19242e+10,0
15178.4,5.19242e+10,0
15178.4,5.19764e+10,0
15190.4,5.19764e+10,0
15190.4,5.20248e+10,0
15202.4,5.20248e+10,0
15202.4,5.20692e+10,0
15214.4,5.20692e+10,0
15214.4,5.21099e+10,0
15226.4,5.21099e+10,0
15226.4,5.21466e+10,0
15238.4,5.21466e+10,0
15238.4,5.21796e+10,0
15250.4,5.21796e+10,0
15250.4,5.22086e+10,0
15262.4,5.22086e+10,0
15262.4,5.22338e+10,0
15274.5,5.22338e+10,0
15274.5,5.22551e+10,0
15286.5,5.22551e+10,0
15286.5,5.22725e+10,0
15298.5,5.22725e+10,0
15298.5,5.22861e+10,0
15310.5,5.22861e+10,0
15310.5,5.22957e+10,0
15322.5,5.22957e+10,0
15322.5,5.23016e+10,0
15334.5,5.23016e+10,0
15334.5,5.23035e+10,0
15346.5,5.23035e+10,0
15346.5,5.23016e+10,0
15358.5,5.23016e+10,0
15358.5,5.22957e+10,0
15370.5,5.22957e+10,0
15370.5,5.22861e+10,0
15382.5,5.22861e+10,0
15382.5,5.22725e+10,0
15394.5,5.22725e+10,0
15394.5,5.22551e+10,0
15406.5,5.22551e+10,0
15406.5,5.22338e+10,0
15418.6,5.22338e+10,0
15418.6,5.22086e+10,0
15430.6,5.22086e+10,0
15430.6,5.21796e+10,0
15442.6,5.21796e+10,0
15442.6,5.21466e+10,0
15454.6,5.21466e+10,0
15454.6,5.21099e+10,0
15466.6,5.21099e+10,0
15466.6,5.20692e+10,0
15478.6,5.20692e+10,0
15478.6,5.20248e+10,0
15490.6,5.20248e+10,0
15490.6,5.19764e+10,0
15502.6,5.19764e+10,0
15502.6,5.19242e+10,0
15514.6,5.19242e+10,0
15514.6,5.18682e+10,0
15526.6,5.18682e+10,0
15526.6,5.18083e+10,0
15538.6,5.18083e+10,0
15538.6,5.17446e+10,0
15550.6,5.17446e+10,0
15550.6,5.1677e+10,0
15562.7,5.1677e+10,0
15562.7,5.16057e+10,0
15574.7,5.16057e+10,0
15574.7,5.15305e+10,0
15586.7,5.15305e+10,0
15586.7,5.14514e+10,0
15598.7,5.14514e+10,0
15598.7,5.13686e+10,0
15610.7,5.13686e+10,0
15610.7,5.1282e+10,0
15622.7,5.1282e+10,0
15622.7,5.11915e+10,0
15634.7,5.11915e+10,0
15634.7,5.10973e+10,0
15646.7,5.10973e+10,0
15646.7,5.09993e+10,0
15658.7,5.09993e+10,0
15658.7,5.08975e+10,0
15670.7,5.08975e+10,0
15670.7,5.07919e+10,0
15682.7,5.07919e+10,0
15682.7,5.06826e+10,0
15694.7,5.06826e+10,0
15694.7,5.05695e+10,0
15706.8,5.05695e+10,0
15706.8,5.04527e+10,0
15718.8,5.04527e+10,0
15718.8,5.03321e+10,0
15730.8,5.03321e+10,0
15730.8,5.02078e+10,0
15742.8,5.02078e+10,0
15742.8,5.00798e+10,0
15754.8,5.00798e+10,0
15754.8,4.99481e+10,0
15766.8,4.99481e+10,0
15766.8,4.98127e+10,0
15778.8,4.98127e+10,0
15778.8,4.96736e+10,0
15790.8,4.96736e+10,0
15790.8,4.95308e+10,0
15802.8,4.95308e+10,0
15802.8,4.93843e+10,0
15814.8,4.93843e+10,0
15814.8,4.92342e+10,0
15826.8,4.92342e+10,0
15826.8,4.90804e+10,0
15838.8,4.90804e+10,0
15838.8,4.8923e+10,0
15850.8,4.8923e+10,0
15850.8,4.8762e+10,0
15862.9,4.8762e+10,0
15862.9,4.85973e+10,0
15874.9,4.85973e+10,0
15874.9,4.84291e+10,0
15886.9,4.84291e+10,0
15886.9,4.82573e+10,0
15898.9,4.82573e+10,0
15898.9,4.80819e+10,0
15910.9,4.80819e+10,0
15910.9,4.79029e+10,0
15922.9,4.79029e+10,0
15922.9,4.77204e+10,0
15934.9,4.77204e+10,0
15934.9,4.75343e+10,0
15946.9,4.75343e+10,0
15946.9,4.73448e+10,0
15958.9,4.73448e+10,0
15958.9,4.71517e+10,0
15970.9,4.71517e+10,0
15970.9,4.69551e+10,0
15982.9,4.69551e+10,0
15982.9,4.67551e+10,0
15994.9,4.67551e+10,0
15994.9,4.65516e+10,0
16007.0,4.65516e+10,0
16007.0,4.63446e+10,0
16019.0,4.63446e+10,0
16019.0,4.61342e+10,0
16031.0,4.61342e+10,0
16031.0,4.59204e+10,0
16043.0,4.59204e+10,0
16043.0,4.57032e+10,0
16055.0,4.57032e+10,0
16055.0,4.54826e+10,0
16067.0,4.54826e+10,0
16067.0,4.52586e+10,0
16079.0,4.52586e+10,0
16079.0,4.50313e+10,0
16091.0,4.50313e+10,0
16091.0,4.48006e+10,0
16103.0,4.48006e+10,0
16103.0,4.45666e+10,0
16115.0,4.45666e+10,0
16115.0,4.43294e+10,0
16127.0,4.43294e+10,0
16127.0,4.40888e+10,0
16139.0,4.40888e+10,0
16139.0,4.3845e+10,0
16151.1,4.3845e+10,0
16151.1,4.35979e+10,0
16163.1,4.35979e+10,0
16163.1,4.33476e+10,0
16175.1,4.33476e+10,0
16175.1,4.30941e+10,0
16187.1,4.30941e+10,0
16187.1,4.28373e+10,0
16199.1,4.28373e+10,0
16199.1,4.25775e+10,0
16211.1,4.25775e+10,0
16211.1,4.23144e+10,0
16223.1,4.23144e+10,0
16223.1,4.20482e+10,0
16235.1,4.20482e+10,0
16235.1,4.1779e+10,0
16247.1,4.1779e+10,0
16247.1,4.15066e+10,0
16259.1,4.15066e+10,0
16259.1,4.12311e+10,0
16271.1,4.12311e+10,0
16271.1,4.09526e+10,0
16283.1,4.09526e+10,0
16283.1,4.0671e+10,0
16295.2,4.0671e+10,0
16295.2,4.03865e+10,0
16307.2,4.03865e+10,0
16307.2,4.00989e+10,0
16319.2,4.00989e+10,0
16319.2,3.98084e+10,0
16331.2,3.98084e+10,0
16331.2,3.95149e+10,0
16343.2,3.95149e+10,0
16343.2,3.92185e+10,0
16355.2,3.92185e+10,0
16355.2,3.89192e+10,0
16367.2,3.89192e+10,0
16367.2,3.8617e+10,0
16379.2,3.8617e+10,0
16379.2,3.8312e+10,0
16391.2,3.8312e+10,0
16391.2,3.80041e+10,0
16403.2,3.80041e+10,0
16403.2,3.76934e+10,0
16415.2,3.76934e+10,0
16415.2,3.73799e+10,0
16427.2,3.73799e+10,0
16427.2,3.70637e+10,0
16439.3,3.70637e+10,0
16439.3,3.67446e+10,0
16451.3,3.67446e+10,0
16451.3,3.64229e+10,0
16463.3,3.64229e+10,0
16463.3,3.60985e+10,0
16475.3,3.60985e+10,0
16475.3,3.57714e+10,0
16487.3,3.57714e+10,0
16487.3,3.54416e+10,0
16499.3,3.54416e+10,0
16499.3,3.51092e+10,0
16511.3,3.51092e+10,0
16511.3,3.47743e+10,0
16523.3,3.47743e+10,0
16523.3,3.44367e+10,0
16535.3,3.44367e+10,0
16535.3,3.40966e+10,0
16547.3,3.40966e+10,0
16547.3,3.3754e+10,0
16559.3,3.3754e+10,0
16559.3,3.34088e+10,0
16571.3,3.34088e+10,0
16571.3,3.30612e+10,0
16583.4,3.30612e+10,0
16583.4,3.27112e+10,0
16595.4,3.27112e+10,0
16595.4,3.23587e+10,0
16607.4,3.23587e+10,0
16607.4,3.20038e+10,0
16619.4,3.20038e+10,0
16619.4,3.16465e+10,0
16631.4,3.16465e+10,0
16631.4,3.1287e+10,0
16643.4,3.1287e+10,0
16643.4,3.0925e+10,0
16655.4,3.0925e+10,0
16655.4,3.05608e+10,0
16667.4,3.05608e+10,0
16667.4,3.01944e+10,0
16679.4,3.01944e+10,0
16679.4,2.98257e+10,0
16691.4,2.98257e+10,0
16691.4,2.94548e+10,0
16703.4,2.94548e+10,0
16703.4,2.90817e+10,0
16715.4,2.90817e+10,0
16715.4,2.87064e+10,0
16727.4,2.87064e+10,0
16727.4,2.8329e+10,0
16739.5,2.8329e+10,0
16739.5,2.79496e+10,0
16751.5,2.79496e+10,0
16751.5,2.7568e+10,0
16763.5,2.7568e+10,0
16763.5,2.71844e+10,0
16775.5,2.71844e+10,0
16775.5,2.67988e+10,0
16787.5,2.67988e+10,0
16787.5,2.64112e+10,0
16799.5,2.64112e+10,0
16799.5,2.60217e+10,0
16811.5,2.60217e+10,0
16811.5,2.56302e+10,0
16823.5,2.56302e+10,0
16823.5,2.52368e+10,0
16835.5,2.52368e+10,0
16835.5,2.48416e+10,0
16847.5,2.48416e+10,0
16847.5,2.44445e+10,0
16859.5,2.44445e+10,0
16859.5,2.40456e+10,0
16871.5,2.40456e+10,0
16871.5,2.3645e+10,0
16883.6,2.3645e+10,0
16883.6,2.32425e+10,0
16895.6,2.32425e+10,0
16895.6,2.28384e+10,0
16907.6,2.28384e+10,0
16907.6,2.24325e+10,0
16919.6,2.24325e+10,0
16919.6,2.2025e+10,0
16931.6,2.2025e+10,0
16931.6,2.16159e+10,0
16943.6,2.16159e+10,0
16943.6,2.12052e+10,0
16955.6,2.12052e+10,0
16955.6,2.07929e+10,0
16967.6,2.07929e+10,0
16967.6,2.0379e+10,0
16979.6,2.0379e+10,0
16979.6,1.99637e+10,0
16991.6,1.99637e+10,0
16991.6,1.95468e+10,0
17003.6,1.95468e+10,0
17003.6,1.91286e+10,0
17015.6,1.91286e+10,0
17015.6,1.87089e+10,0
17027.7,1.87089e+10,0
17027.7,1.82878e+10,0
17039.7,1.82878e+10,0
17039.7,1.78653e+10,0
17051.7,1.78653e+10,0
17051.7,1.74416e+10,0
17063.7,1.74416e+10,0
17063.7,1.70165e+10,0
17075.7,1.70165e+10,0
17075.7,1.65902e+10,0
17087.7,1.65902e+10,0
17087.7,1.61627e+10,0
17099.7,1.61627e+10,0
17099.7,1.57339e+10,0
17111.7,1.57339e+10,0
17111.7,1.5304e+10,0
17123.7,1.5304e+10,0
17123.7,1.4873e+10,0
17135.7,1.4873e+10,0
17135.7,1.44408e+10,0
17147.7,1.44408e+10,0
17147.7,1.40076e+10,0
17159.7,1.40076e+10,0
17159.7,1.35734e+10,0
17171.8,1.35734e+10,0
17171.8,1.31381e+10,0
17183.8,1.31381e+10,0
17183.8,1.27019e+10,0
17195.8,1.27019e+10,0
17195.8,1.22647e+10,0
17207.8,1.22647e+10,0
17207.8,1.18266e+10,0
17219.8,1.18266e+10,0
17219.8,1.13877e+10,0
17231.8,1.13877e+10,0
17231.8,1.09479e+10,0
17243.8,1.09479e+10,0
17243.8,1.05073e+10,0
17255.8,1.05073e+10,0
17255.8,1.00659e+10,0
17267.8,1.00659e+10,0
17267.8,9.62376e+09,0
17279.8,9.62376e+09,0
17279.8,9.18091e+09,0
17291.8,9.18091e+09,0
17291.8,8.73738e+09,0
17303.8,8.73738e+09,0
17303.8,8.29321e+09,0
17315.9,8.29321e+09,0
17315.9,7.84842e+09,0
17327.9,7.84842e+09,0
17327.9,7.40305e+09,0
17339.9,7.40305e+09,0
17339.9,6.95713e+09,0
17351.9,6.95713e+09,0
17351.9,6.5107e+09,0
17363.9,6.5107e+09,0
17363.9,6.06378e+09,0
17375.9,6.06378e+09,0
17375.9,5.61642e+09,0
17387.9,5.61642e+09,0
17387.9,5.16864e+09,0
17399.9,5.16864e+09,0
17399.9,4.72047e+09,0
17411.9,4.72047e+09,0
17411.9,4.27196e+09,0
17423.9,4.27196e+09,0
17423.9,3.82313e+09,0
17435.9,3.82313e+09,0
17435.9,3.37402e+09,0
17447.9,3.37402e+09,0
17447.9,2.92465e+09,0
17460.0,2.92465e+09,0
17460.0,2.47507e+09,0
17472.0,2.47507e+09,0
17472.0,2.02531e+09,0
17484.0,2.02531e+09,0
17484.0,1.5754e+09,0
17496.0,1.5754e+09,0
17496.0,1.12537e+09,0
17508.0,1.12537e+09,0
17508.0,6.75254e+08,0
17520.0,6.75254e+08,0
17520.0,2.2509e+08,0
17532.0,2.2509e+08,0
17532.0,-2.2509e+08,-4.61865e+08
17544.0,-2.2509e+08,-4.61865e+08
17544.0,-6.75254e+08,-1.02814e+09
17556.0,-6.75254e+08,-1.02814e+09
17556.0,-1.12537e+09,-1.29198e+09
17568.0,-1.12537e+09,-1.29198e+09
17568.0,-1.5754e+09,-1.7035e+09
17580.0,-1.5754e+09,-1.7035e+09
17580.0,-2.02531e+09,-2.14468e+09
17592.0,-2.02531e+09,-2.14468e+09
17592.0,-2.47507e+09,-2.59098e+09
17604.0,-2.47507e+09,-2.59098e+09
17604.0,-2.92465e+09,-3.03878e+09
17616.1,-2.92465e+09,-3.03878e+09
17616.1,-3.37402e+09,-3.48687e+09
17628.1,-3.37402e+09,-3.48687e+09
17628.1,-3.82313e+09,-3.935e+09
17640.1,-3.82313e+09,-3.935e+09
17640.1,-4.27196e+09,-4.38317e+09
17652.1,-4.27196e+09,-4.38317e+09
17652.1,-4.72047e+09,-4.83128e+09
17664.1,-4.72047e+09,-4.83128e+09
17664.1,-5.16864e+09,-5.2793e+09
17676.1,-5.16864e+09,-5.2793e+09
17676.1,-5.61642e+09,-5.72684e+09
17688.1,-5.61642e+09,-5.72684e+09
17688.1,-6.06378e+09,-6.17428e+09
17700.1,-6.06378e+09,-6.17428e+09
17700.1,-6.5107e+09,-6.62125e+09
17712.1,-6.5107e+09,-6.62125e+09
17712.1,-6.95713e+09,-7.06797e+09
17724.1,-6.95713e+09,-7.06797e+09
17724.1,-7.40305e+09,-7.51424e+09
17736.1,-7.40305e+09,-7.51424e+09
17736.1,-7.84842e+09,-7.9601e+09
17748.1,-7.84842e+09,-7.9601e+09
17748.1,-8.29321e+09,-8.40556e+09
17760.2,-8.29321e+09,-8.40556e+09
17760.2,-8.73738e+09,-8.85025e+09
17772.2,-8.73738e+09,-8.85025e+09
17772.2,-9.18091e+09,-9.29458e+09
17784.2,-9.18091e+09,-9.29458e+09
17784.2,-9.62376e+09,-9.73817e+09
17796.2,-9.62376e+09,-9.73817e+09
17796.2,-1.00659e+10,-1.0181e+10
17808.2,-1.00659e+10,-1.0181e+10
17808.2,-1.05073e+10,-1.06234e+10
17820.2,-1.05073e+10,-1.06234e+10
17820.2,-1.09479e+10,-1.10648e+10
17832.2,-1.09479e+10,-1.10648e+10
17832.2,-1.13877e+10,-1.15056e+10
17844.2,-1.13877e+10,-1.15056e+10
17844.2,-1.18266e+10,-1.19455e+10
17856.2,-1.18266e+10,-1.19455e+10
17856.2,-1.22647e+10,-1.23847e+10
17868.2,-1.22647e+10,-1.23847e+10
17868.2,-1.27019e+10,-1.28229e+10
17880.2,-1.27019e+10,-1.28229e+10
17880.2,-1.31381e+10,-1.32602e+10
17892.2,-1.31381e+10,-1.32602e+10
