Time (hrs),Storage Well Q(kg/s),Balance Well Q(kg/s),Storage Well T(C),Balance Well T(C)
138791.0,-0,0,12.766576,14.002669
138803.0,-0,0,12.756767,14.002670
138803.0,-0,0,12.756767,14.002670
138815.0,-0,0,12.748345,14.002672
138815.0,-0,0,12.748345,14.002672
138827.0,-0,0,12.741076,14.002675
138827.0,-0,0,12.741076,14.002675
138839.0,-0,0,12.734795,14.002679
138839.0,-0,0,12.734795,14.002679
138851.0,-0,0,12.729388,14.002683
138851.0,-0,0,12.729388,14.002683
138863.0,-0,0,12.724770,14.002688
138863.0,-0,0,12.724770,14.002688
138875.1,-0,0,12.720870,14.002694
138875.1,-0,0,12.720870,14.002694
138887.1,-0,0,12.717630,14.002701
138887.1,-0,0,12.717630,14.002701
138899.1,-0,0,12.714987,14.002710
138899.1,-0,0,12.714987,14.002710
138911.1,-0,0,12.712898,14.002719
138911.1,-0,0,12.712898,14.002719
138923.1,-0,0,12.711338,14.002729
138923.1,-0,0,12.711338,14.002729
138935.1,-0,0,12.710283,14.002741
138935.1,-0,0,12.710283,14.002741
138947.1,-0,0,12.709697,14.002754
138947.1,-0,0,12.709697,14.002754
138959.1,-0,0,12.709552,14.002767
138959.1,-0,0,12.709552,14.002767
138971.1,-0,0,12.709814,14.002782
138971.1,-0,0,12.709814,14.002782
138983.1,-0,0,12.710454,14.002797
138983.1,-0,0,12.710454,14.002797
138995.1,-0,0,12.711443,14.002814
138995.1,-0,0,12.711443,14.002814
139007.1,-0,0,12.712753,14.002831
139007.1,-0,0,12.712753,14.002831
139019.2,-0,0,12.714355,14.002849
139019.2,-0,0,12.714355,14.002849
139031.2,-0,0,12.716236,14.002867
139031.2,-0,0,12.716236,14.002867
139043.2,-0,0,12.718358,14.002887
139043.2,-0,0,12.718358,14.002887
139055.2,-0,0,12.720706,14.002907
139055.2,-0,0,12.720706,14.002907
139067.2,-0,0,12.723259,14.002928
139067.2,-0,0,12.723259,14.002928
139079.2,-0,0,12.725991,14.002950
139079.2,-0,0,12.725991,14.002950
139091.2,-0,0,12.728888,14.002973
139091.2,-0,0,12.728888,14.002973
139103.2,-0,0,12.731929,14.002996
139103.2,-0,0,12.731929,14.002996
139115.2,-0,0,12.735103,14.003019
139115.2,-0,0,12.735103,14.003019
139127.2,-0,0,12.738389,14.003043
139127.2,-0,0,12.738389,14.003043
139139.2,-0,0,12.741769,14.003068
139139.2,-0,0,12.741769,14.003068
139151.2,-0,0,12.745233,14.003094
139151.2,-0,0,12.745233,14.003094
139163.3,-0,0,12.748767,14.003120
139163.3,-0,0,12.748767,14.003120
139175.3,-0,0,12.752359,14.003146
139175.3,-0,0,12.752359,14.003146
139187.3,-0,0,12.756000,14.003174
139187.3,-0,0,12.756000,14.003174
139199.3,-0,0,12.759676,14.003201
139199.3,-0,0,12.759676,14.003201
139211.3,-0,0,12.763388,14.003229
139211.3,-0,0,12.763388,14.003229
139223.3,-0,0,12.767112,14.003258
139223.3,-0,0,12.767112,14.003258
139235.3,-0,0,12.770853,14.003288
139235.3,-0,0,12.770853,14.003288
139247.3,-0,0,12.774596,14.003318
139247.3,-0,0,12.774596,14.003318
139259.3,-0,0,12.778338,14.003348
139259.3,-0,0,12.778338,14.003348
139271.3,-0,0,12.782077,14.003379
139271.3,-0,0,12.782077,14.003379
139283.3,-0,0,12.785800,14.003411
139283.3,-0,0,12.785800,14.003411
139295.3,-0,0,12.789503,14.003443
139295.3,-0,0,12.789503,14.003443
139307.4,-0,0,12.793188,14.003476
139307.4,-0,0,12.793188,14.003476
139319.4,-0,0,12.796852,14.003509
139319.4,-0,0,12.796852,14.003509
139331.4,-0,0,12.800489,14.003543
139331.4,-0,0,12.800489,14.003543
139343.4,-0,0,12.804100,14.003578
139343.4,-0,0,12.804100,14.003578
139355.4,-0,0,12.807680,14.003613
139355.4,-0,0,12.807680,14.003613
139367.4,-0,0,12.811219,14.003649
139367.4,-0,0,12.811219,14.003649
139379.4,-0,0,12.814722,14.003686
139379.4,-0,0,12.814722,14.003686
139391.4,-0,0,12.818189,14.003723
139391.4,-0,0,12.818189,14.003723
139403.4,-0,0,12.821622,14.003761
139403.4,-0,0,12.821622,14.003761
139415.4,-0,0,12.825016,14.003800
139415.4,-0,0,12.825016,14.003800
139427.4,-0,0,12.828364,14.003839
139427.4,-0,0,12.828364,14.003839
139439.4,-0,0,12.831671,14.003879
139439.4,-0,0,12.831671,14.003879
139451.4,-0,0,12.834941,14.003920
139451.4,-0,0,12.834941,14.003920
139463.5,-0,0,12.838165,14.003961
139463.5,-0,0,12.838165,14.003961
139475.5,-0,0,12.841352,14.004004
139475.5,-0,0,12.841352,14.004004
139487.5,-0,0,12.844497,14.004047
139487.5,-0,0,12.844497,14.004047
139499.5,-0,0,12.847598,14.004091
139499.5,-0,0,12.847598,14.004091
139511.5,-0,0,12.850667,14.004135
139511.5,-0,0,12.850667,14.004135
139523.5,-0,0,12.853687,14.004181
139523.5,-0,0,12.853687,14.004181
139535.5,-0,0,12.856674,14.004227
139535.5,-0,0,12.856674,14.004227
139547.5,-0,0,12.859617,14.004274
139547.5,-0,0,12.859617,14.004274
139559.5,-0,0,12.862526,14.004322
139559.5,-0,0,12.862526,14.004322
139571.5,-0,0,12.865384,14.004371
139571.5,-0,0,12.865384,14.004371
139583.5,-0,0,12.868210,14.004420
139583.5,-0,0,12.868210,14.004420
139595.5,-0,0,12.870999,14.004471
139595.5,-0,0,12.870999,14.004471
139607.6,-0,0,12.873748,14.004522
139607.6,-0,0,12.873748,14.004522
139619.6,-0,0,12.876467,14.004574
139619.6,-0,0,12.876467,14.004574
139631.6,-0,0,12.879148,14.004627
139631.6,-0,0,12.879148,14.004627
139643.6,-0,0,12.881796,14.004681
139643.6,-0,0,12.881796,14.004681
139655.6,-0,0,12.884407,14.004736
139655.6,-0,0,12.884407,14.004736
139667.6,-0,0,12.886984,14.004792
139667.6,-0,0,12.886984,14.004792
139679.6,-0,0,12.889534,14.004848
139679.6,-0,0,12.889534,14.004848
139691.6,-0,0,12.892045,14.004906
139691.6,-0,0,12.892045,14.004906
139703.6,-0,0,12.894531,14.004964
139703.6,-0,0,12.894531,14.004964
139715.6,-0,0,12.896983,14.005024
139715.6,-0,0,12.896983,14.005024
139727.6,-0,0,12.899404,14.005084
139727.6,-0,0,12.899404,14.005084
139739.6,-0,0,12.901795,14.005146
139739.6,-0,0,12.901795,14.005146
139751.7,-0,0,12.904163,14.005208
139751.7,-0,0,12.904163,14.005208
139763.7,-0,0,12.906502,14.005271
139763.7,-0,0,12.906502,14.005271
139775.7,-0,0,12.908810,14.005336
139775.7,-0,0,12.908810,14.005336
139787.7,-0,0,12.911097,14.005401
139787.7,-0,0,12.911097,14.005401
139799.7,-0,0,12.913358,14.005467
139799.7,-0,0,12.913358,14.005467
139811.7,-0,0,12.915596,14.005534
139811.7,-0,0,12.915596,14.005534
139823.7,-0,0,12.917804,14.005602
139823.7,-0,0,12.917804,14.005602
139835.7,-0,0,12.919985,14.005672
139835.7,-0,0,12.919985,14.005672
139847.7,-0,0,12.922145,14.005742
139847.7,-0,0,12.922145,14.005742
139859.7,-0,0,12.924284,14.005813
139859.7,-0,0,12.924284,14.005813
139871.7,-0,0,12.926394,14.005885
139871.7,-0,0,12.926394,14.005885
139883.7,-0,0,12.928494,14.005958
139883.7,-0,0,12.928494,14.005958
139895.8,-0,0,12.930567,14.006032
139895.8,-0,0,12.930567,14.006032
139907.8,-0,0,12.932622,14.006108
139907.8,-0,0,12.932622,14.006108
139919.8,-0,0,12.934654,14.006184
139919.8,-0,0,12.934654,14.006184
139931.8,-0,0,12.936670,14.006261
139931.8,-0,0,12.936670,14.006261
139943.8,-0,0,12.938668,14.006339
139943.8,-0,0,12.938668,14.006339
139955.8,-0,0,12.940644,14.006418
139955.8,-0,0,12.940644,14.006418
139967.8,-0,0,12.942607,14.006498
139967.8,-0,0,12.942607,14.006498
139979.8,-0,0,12.944551,14.006579
139979.8,-0,0,12.944551,14.006579
139991.8,-0,0,12.946484,14.006661
139991.8,-0,0,12.946484,14.006661
140003.8,-0,0,12.948402,14.006745
140003.8,-0,0,12.948402,14.006745
140015.8,-0,0,12.950300,14.006829
140015.8,-0,0,12.950300,14.006829
140027.8,-0,0,12.952182,14.006914
140027.8,-0,0,12.952182,14.006914
140039.9,-0,0,12.954050,14.007000
140039.9,-0,0,12.954050,14.007000
140051.9,-0,0,12.955910,14.007087
140051.9,-0,0,12.955910,14.007087
140063.9,-0,0,12.957745,14.007176
140063.9,-0,0,12.957745,14.007176
140075.9,-0,0,12.959575,14.007265
140075.9,-0,0,12.959575,14.007265
140087.9,-0,0,12.961382,14.007355
140087.9,-0,0,12.961382,14.007355
140099.9,-0,0,12.963186,14.007446
140099.9,-0,0,12.963186,14.007446
140111.9,-0,0,12.964975,14.007539
140111.9,-0,0,12.964975,14.007539
140123.9,-0,0,12.966748,14.007632
140123.9,-0,0,12.966748,14.007632
140135.9,-0,0,12.968510,14.007726
140135.9,-0,0,12.968510,14.007726
140147.9,-0,0,12.970259,14.007821
140147.9,-0,0,12.970259,14.007821
140159.9,-0,0,12.971999,14.007918
140159.9,-0,0,12.971999,14.007918
140171.9,-0,0,12.973729,14.008015
140171.9,-0,0,12.973729,14.008015
140184.0,-0,0,12.975443,14.008113
140184.0,-0,0,12.975443,14.008113
140196.0,-0,0,12.977153,14.008212
140196.0,-0,0,12.977153,14.008212
140208.0,-0,0,12.978855,14.008312
140208.0,-0,0,12.978855,14.008312
140220.0,-0,0,12.980539,14.008414
140220.0,-0,0,12.980539,14.008414
140232.0,-0,0,12.982213,14.008516
140232.0,-0,0,12.982213,14.008516
140244.0,-0,0,12.983883,14.008619
140244.0,-0,0,12.983883,14.008619
140256.0,-0,0,12.985542,14.008723
140256.0,0.124418,-0.124418,12.985542,14.008723
140268.0,0.124418,-0.124418,15.235867,14.004618
140268.0,0.373476,-0.373476,15.235867,14.004618
140280.0,0.373476,-0.373476,13.071174,14.007599
140280.0,0.622024,-0.622024,13.071174,14.007599
140292.0,0.622024,-0.622024,8.253499,14.017037
140292.0,0.869668,-0.869668,8.253499,14.017037
140304.0,0.869668,-0.869668,6.439398,14.027154
140304.0,1.11687,-1.11687,6.439398,14.027154
140316.0,1.11687,-1.11687,5.648556,14.035626
140316.0,1.36385,-1.36385,5.648556,14.035626
140328.0,1.36385,-1.36385,5.199974,14.042312
140328.0,1.61066,-1.61066,5.199974,14.042312
140340.1,1.61066,-1.61066,4.913270,14.047548
140340.1,1.8573,-1.8573,4.913270,14.047548
140352.1,1.8573,-1.8573,4.717658,14.051689
140352.1,2.10377,-2.10377,4.717658,14.051689
140364.1,2.10377,-2.10377,4.578515,14.055019
140364.1,2.35007,-2.35007,4.578515,14.055019
140376.1,2.35007,-2.35007,4.476567,14.057751
140376.1,2.59617,-2.59617,4.476567,14.057751
140388.1,2.59617,-2.59617,4.400126,14.060043
140388.1,2.84207,-2.84207,4.400126,14.060043
140400.1,2.84207,-2.84207,4.341706,14.062009
140400.1,3.08773,-3.08773,4.341706,14.062009
140412.1,3.08773,-3.08773,4.296318,14.063733
140412.1,3.33315,-3.33315,4.296318,14.063733
140424.1,3.33315,-3.33315,4.260513,14.065280
140424.1,3.57829,-3.57829,4.260513,14.065280
140436.1,3.57829,-3.57829,4.231892,14.066695
140436.1,3.82314,-3.82314,4.231892,14.066695
140448.1,3.82314,-3.82314,4.208711,14.068012
140448.1,4.06767,-4.06767,4.208711,14.068012
140460.1,4.06767,-4.06767,4.189699,14.069259
140460.1,4.31187,-4.31187,4.189699,14.069259
140472.1,4.31187,-4.31187,4.173927,14.070454
140472.1,4.5557,-4.5557,4.173927,14.070454
140484.2,4.5557,-4.5557,4.160694,14.071614
140484.2,4.79916,-4.79916,4.160694,14.071614
140496.2,4.79916,-4.79916,4.149468,14.072749
140496.2,5.04221,-5.04221,4.149468,14.072749
140508.2,5.04221,-5.04221,4.139849,14.073869
140508.2,5.28484,-5.28484,4.139849,14.073869
140520.2,5.28484,-5.28484,4.131524,14.074980
140520.2,5.52703,-5.52703,4.131524,14.074980
140532.2,5.52703,-5.52703,4.124251,14.076088
140532.2,5.76875,-5.76875,4.124251,14.076088
140544.2,5.76875,-5.76875,4.117842,14.077196
140544.2,6.01,-6.01,4.117842,14.077196
140556.2,6.01,-6.01,4.112151,14.078309
140556.2,6.25074,-6.25074,4.112151,14.078309
140568.2,6.25074,-6.25074,4.107059,14.079428
140568.2,6.49096,-6.49096,4.107059,14.079428
140580.2,6.49096,-6.49096,4.102470,14.080556
140580.2,6.73064,-6.73064,4.102470,14.080556
140592.2,6.73064,-6.73064,4.098311,14.081695
140592.2,6.96976,-6.96976,4.098311,14.081695
140604.2,6.96976,-6.96976,4.094519,14.082845
140604.2,7.2083,-7.2083,4.094519,14.082845
140616.2,7.2083,-7.2083,4.091044,14.084007
140616.2,7.44624,-7.44624,4.091044,14.084007
140628.3,7.44624,-7.44624,4.087846,14.085184
140628.3,7.68357,-7.68357,4.087846,14.085184
140640.3,7.68357,-7.68357,4.084888,14.086374
140640.3,7.92025,-7.92025,4.084888,14.086374
140652.3,7.92025,-7.92025,4.082144,14.087580
140652.3,8.15629,-8.15629,4.082144,14.087580
140664.3,8.15629,-8.15629,4.079589,14.088801
140664.3,8.39165,-8.39165,4.079589,14.088801
140676.3,8.39165,-8.39165,4.077203,14.090038
140676.3,8.62631,-8.62631,4.077203,14.090038
140688.3,8.62631,-8.62631,4.074968,14.091291
140688.3,8.86027,-8.86027,4.074968,14.091291
140700.3,8.86027,-8.86027,4.072869,14.092561
140700.3,9.09349,-9.09349,4.072869,14.092561
140712.3,9.09349,-9.09349,4.070895,14.093848
140712.3,9.32597,-9.32597,4.070895,14.093848
140724.3,9.32597,-9.32597,4.069033,14.095151
140724.3,9.55768,-9.55768,4.069033,14.095151
140736.3,9.55768,-9.55768,4.067273,14.096473
140736.3,9.7886,-9.7886,4.067273,14.096473
140748.3,9.7886,-9.7886,4.065608,14.097811
140748.3,10.0187,-10.0187,4.065608,14.097811
140760.3,10.0187,-10.0187,4.064028,14.099168
140760.3,10.248,-10.248,4.064028,14.099168
140772.4,10.248,-10.248,4.062532,14.100543
140772.4,10.4765,-10.4765,4.062532,14.100543
140784.4,10.4765,-10.4765,4.061109,14.101936
140784.4,10.7041,-10.7041,4.061109,14.101936
140796.4,10.7041,-10.7041,4.059751,14.103347
140796.4,10.9308,-10.9308,4.059751,14.103347
140808.4,10.9308,-10.9308,4.058457,14.104778
140808.4,11.1566,-11.1566,4.058457,14.104778
140820.4,11.1566,-11.1566,4.057223,14.106227
140820.4,11.3816,-11.3816,4.057223,14.106227
140832.4,11.3816,-11.3816,4.056045,14.107695
140832.4,11.6056,-11.6056,4.056045,14.107695
140844.4,11.6056,-11.6056,4.054919,14.109182
140844.4,11.8286,-11.8286,4.054919,14.109182
140856.4,11.8286,-11.8286,4.053842,14.110689
140856.4,12.0507,-12.0507,4.053842,14.110689
140868.4,12.0507,-12.0507,4.052811,14.112215
140868.4,12.2718,-12.2718,4.052811,14.112215
140880.4,12.2718,-12.2718,4.051822,14.113761
140880.4,12.4919,-12.4919,4.051822,14.113761
140892.4,12.4919,-12.4919,4.050873,14.115327
140892.4,12.7109,-12.7109,4.050873,14.115327
140904.4,12.7109,-12.7109,4.049963,14.116912
140904.4,12.929,-12.929,4.049963,14.116912
140916.5,12.929,-12.929,4.049088,14.118518
140916.5,13.146,-13.146,4.049088,14.118518
140928.5,13.146,-13.146,4.048246,14.120145
140928.5,13.3619,-13.3619,4.048246,14.120145
140940.5,13.3619,-13.3619,4.047436,14.121792
140940.5,13.5767,-13.5767,4.047436,14.121792
140952.5,13.5767,-13.5767,4.046656,14.123460
140952.5,13.7904,-13.7904,4.046656,14.123460
140964.5,13.7904,-13.7904,4.045908,14.125148
140964.5,14.003,-14.003,4.045908,14.125148
140976.5,14.003,-14.003,4.045184,14.126858
140976.5,14.2145,-14.2145,4.045184,14.126858
140988.5,14.2145,-14.2145,4.044487,14.128589
140988.5,14.4248,-14.4248,4.044487,14.128589
141000.5,14.4248,-14.4248,4.043812,14.130341
141000.5,14.6339,-14.6339,4.043812,14.130341
141012.5,14.6339,-14.6339,4.043163,14.132115
141012.5,14.8419,-14.8419,4.043163,14.132115
141024.5,14.8419,-14.8419,4.042535,14.133910
141024.5,15.0486,-15.0486,4.042535,14.133910
141036.5,15.0486,-15.0486,4.041928,14.135728
141036.5,15.2542,-15.2542,4.041928,14.135728
141048.5,15.2542,-15.2542,4.041343,14.137567
141048.5,15.4585,-15.4585,4.041343,14.137567
141060.6,15.4585,-15.4585,4.040777,14.139429
141060.6,15.6615,-15.6615,4.040777,14.139429
141072.6,15.6615,-15.6615,4.040229,14.141313
141072.6,15.8632,-15.8632,4.040229,14.141313
141084.6,15.8632,-15.8632,4.039698,14.143219
141084.6,16.0637,-16.0637,4.039698,14.143219
141096.6,16.0637,-16.0637,4.039183,14.145149
141096.6,16.2629,-16.2629,4.039183,14.145149
141108.6,16.2629,-16.2629,4.038685,14.147101
141108.6,16.4608,-16.4608,4.038685,14.147101
141120.6,16.4608,-16.4608,4.038203,14.149076
141120.6,16.6573,-16.6573,4.038203,14.149076
141132.6,16.6573,-16.6573,4.037736,14.151074
141132.6,16.8524,-16.8524,4.037736,14.151074
141144.6,16.8524,-16.8524,4.037283,14.153096
141144.6,17.0463,-17.0463,4.037283,14.153096
141156.6,17.0463,-17.0463,4.036843,14.155141
141156.6,17.2387,-17.2387,4.036843,14.155141
141168.6,17.2387,-17.2387,4.036415,14.157210
141168.6,17.4297,-17.4297,4.036415,14.157210
141180.6,17.4297,-17.4297,4.036001,14.159303
141180.6,17.6193,-17.6193,4.036001,14.159303
141192.6,17.6193,-17.6193,4.035601,14.161419
141192.6,17.8075,-17.8075,4.035601,14.161419
141204.6,17.8075,-17.8075,4.035209,14.163560
141204.6,17.9943,-17.9943,4.035209,14.163560
141216.7,17.9943,-17.9943,4.034831,14.165725
141216.7,18.1796,-18.1796,4.034831,14.165725
141228.7,18.1796,-18.1796,4.034461,14.167915
141228.7,18.3634,-18.3634,4.034461,14.167915
141240.7,18.3634,-18.3634,4.034105,14.170129
141240.7,18.5458,-18.5458,4.034105,14.170129
141252.7,18.5458,-18.5458,4.033756,14.172369
141252.7,18.7266,-18.7266,4.033756,14.172369
141264.7,18.7266,-18.7266,4.033417,14.174633
141264.7,18.9059,-18.9059,4.033417,14.174633
141276.7,18.9059,-18.9059,4.033089,14.176922
141276.7,19.0837,-19.0837,4.033089,14.176922
141288.7,19.0837,-19.0837,4.032769,14.179237
141288.7,19.26,-19.26,4.032769,14.179237
141300.7,19.26,-19.26,4.032458,14.181577
141300.7,19.4347,-19.4347,4.032458,14.181577
141312.7,19.4347,-19.4347,4.032155,14.183944
141312.7,19.6078,-19.6078,4.032155,14.183944
141324.7,19.6078,-19.6078,4.031860,14.186336
141324.7,19.7794,-19.7794,4.031860,14.186336
141336.7,19.7794,-19.7794,4.031574,14.188754
141336.7,19.9494,-19.9494,4.031574,14.188754
141348.7,19.9494,-19.9494,4.031295,14.191198
141348.7,20.1177,-20.1177,4.031295,14.191198
141360.8,20.1177,-20.1177,4.031022,14.193669
141360.8,20.2844,-20.2844,4.031022,14.193669
141372.8,20.2844,-20.2844,4.030758,14.196166
141372.8,20.4495,-20.4495,4.030758,14.196166
141384.8,20.4495,-20.4495,4.030499,14.198691
141384.8,20.6129,-20.6129,4.030499,14.198691
141396.8,20.6129,-20.6129,4.030248,14.201242
141396.8,20.7747,-20.7747,4.030248,14.201242
141408.8,20.7747,-20.7747,4.030003,14.203820
141408.8,20.9348,-20.9348,4.030003,14.203820
141420.8,20.9348,-20.9348,4.029765,14.206426
141420.8,21.0932,-21.0932,4.029765,14.206426
141432.8,21.0932,-21.0932,4.029533,14.209059
141432.8,21.2499,-21.2499,4.029533,14.209059
141444.8,21.2499,-21.2499,4.029306,14.211721
141444.8,21.4049,-21.4049,4.029306,14.211721
141456.8,21.4049,-21.4049,4.029085,14.214410
141456.8,21.5582,-21.5582,4.029085,14.214410
141468.8,21.5582,-21.5582,4.028871,14.217127
141468.8,21.7097,-21.7097,4.028871,14.217127
141480.8,21.7097,-21.7097,4.028660,14.219873
141480.8,21.8595,-21.8595,4.028660,14.219873
141492.8,21.8595,-21.8595,4.028457,14.222646
141492.8,22.0075,-22.0075,4.028457,14.222646
141504.9,22.0075,-22.0075,4.028258,14.225449
141504.9,22.1537,-22.1537,4.028258,14.225449
141516.9,22.1537,-22.1537,4.028063,14.228281
141516.9,22.2982,-22.2982,4.028063,14.228281
141528.9,22.2982,-22.2982,4.027874,14.231141
141528.9,22.4409,-22.4409,4.027874,14.231141
141540.9,22.4409,-22.4409,4.027689,14.234031
141540.9,22.5817,-22.5817,4.027689,14.234031
141552.9,22.5817,-22.5817,4.027509,14.236951
141552.9,22.7208,-22.7208,4.027509,14.236951
141564.9,22.7208,-22.7208,4.027334,14.239900
141564.9,22.858,-22.858,4.027334,14.239900
141576.9,22.858,-22.858,4.027163,14.242879
141576.9,22.9933,-22.9933,4.027163,14.242879
141588.9,22.9933,-22.9933,4.026997,14.245888
141588.9,23.1269,-23.1269,4.026997,14.245888
141600.9,23.1269,-23.1269,4.026834,14.248927
141600.9,23.2585,-23.2585,4.026834,14.248927
141612.9,23.2585,-23.2585,4.026675,14.251998
141612.9,23.3883,-23.3883,4.026675,14.251998
141624.9,23.3883,-23.3883,4.026521,14.255098
141624.9,23.5162,-23.5162,4.026521,14.255098
141636.9,23.5162,-23.5162,4.026370,14.258230
141636.9,23.6422,-23.6422,4.026370,14.258230
141649.0,23.6422,-23.6422,4.026224,14.261394
141649.0,23.7663,-23.7663,4.026224,14.261394
141661.0,23.7663,-23.7663,4.026081,14.264589
141661.0,23.8885,-23.8885,4.026081,14.264589
141673.0,23.8885,-23.8885,4.025940,14.267816
141673.0,24.0088,-24.0088,4.025940,14.267816
141685.0,24.0088,-24.0088,4.025805,14.271076
141685.0,24.1272,-24.1272,4.025805,14.271076
141697.0,24.1272,-24.1272,4.025673,14.274368
141697.0,24.2436,-24.2436,4.025673,14.274368
141709.0,24.2436,-24.2436,4.025543,14.277694
141709.0,24.3581,-24.3581,4.025543,14.277694
141721.0,24.3581,-24.3581,4.025418,14.281054
141721.0,24.4706,-24.4706,4.025418,14.281054
141733.0,24.4706,-24.4706,4.025295,14.284448
141733.0,24.5811,-24.5811,4.025295,14.284448
141745.0,24.5811,-24.5811,4.025176,14.287877
141745.0,24.6896,-24.6896,4.025176,14.287877
141757.0,24.6896,-24.6896,4.025060,14.291342
141757.0,24.7962,-24.7962,4.025060,14.291342
141769.0,24.7962,-24.7962,4.024947,14.294843
141769.0,24.9008,-24.9008,4.024947,14.294843
141781.0,24.9008,-24.9008,4.024837,14.298381
141781.0,25.0033,-25.0033,4.024837,14.298381
141793.1,25.0033,-25.0033,4.024730,14.301956
141793.1,25.1039,-25.1039,4.024730,14.301956
141805.1,25.1039,-25.1039,4.024626,14.305571
141805.1,25.2024,-25.2024,4.024626,14.305571
141817.1,25.2024,-25.2024,4.024525,14.309225
141817.1,25.2989,-25.2989,4.024525,14.309225
141829.1,25.2989,-25.2989,4.024426,14.312921
141829.1,25.3933,-25.3933,4.024426,14.312921
141841.1,25.3933,-25.3933,4.024331,14.316658
141841.1,25.4857,-25.4857,4.024331,14.316658
141853.1,25.4857,-25.4857,4.024237,14.320439
141853.1,25.5761,-25.5761,4.024237,14.320439
141865.1,25.5761,-25.5761,4.024147,14.324265
141865.1,25.6643,-25.6643,4.024147,14.324265
141877.1,25.6643,-25.6643,4.024060,14.328137
141877.1,25.7505,-25.7505,4.024060,14.328137
141889.1,25.7505,-25.7505,4.023975,14.332056
141889.1,25.8346,-25.8346,4.023975,14.332056
141901.1,25.8346,-25.8346,4.023891,14.336025
141901.1,25.9165,-25.9165,4.023891,14.336025
141913.1,25.9165,-25.9165,4.023811,14.340046
141913.1,25.9964,-25.9964,4.023811,14.340046
141925.1,25.9964,-25.9964,4.023734,14.344120
141925.1,26.0741,-26.0741,4.023734,14.344120
141937.2,26.0741,-26.0741,4.023659,14.348249
141937.2,26.1497,-26.1497,4.023659,14.348249
141949.2,26.1497,-26.1497,4.023586,14.352435
141949.2,26.2232,-26.2232,4.023586,14.352435
141961.2,26.2232,-26.2232,4.023516,14.356682
141961.2,26.2945,-26.2945,4.023516,14.356682
141973.2,26.2945,-26.2945,4.023448,14.360990
141973.2,26.3636,-26.3636,4.023448,14.360990
141985.2,26.3636,-26.3636,4.023382,14.365364
141985.2,26.4306,-26.4306,4.023382,14.365364
141997.2,26.4306,-26.4306,4.023319,14.369805
141997.2,26.4953,-26.4953,4.023319,14.369805
142009.2,26.4953,-26.4953,4.023258,14.374316
142009.2,26.5579,-26.5579,4.023258,14.374316
142021.2,26.5579,-26.5579,4.023199,14.378901
142021.2,26.6182,-26.6182,4.023199,14.378901
142033.2,26.6182,-26.6182,4.023143,14.383562
142033.2,26.6764,-26.6764,4.023143,14.383562
142045.2,26.6764,-26.6764,4.023089,14.388303
142045.2,26.7322,-26.7322,4.023089,14.388303
142057.2,26.7322,-26.7322,4.023036,14.393127
142057.2,26.7859,-26.7859,4.023036,14.393127
142069.2,26.7859,-26.7859,4.022986,14.398037
142069.2,26.8372,-26.8372,4.022986,14.398037
142081.2,26.8372,-26.8372,4.022939,14.403037
142081.2,26.8863,-26.8863,4.022939,14.403037
142093.3,26.8863,-26.8863,4.022893,14.408131
142093.3,26.9332,-26.9332,4.022893,14.408131
142105.3,26.9332,-26.9332,4.022849,14.413322
142105.3,26.9777,-26.9777,4.022849,14.413322
142117.3,26.9777,-26.9777,4.022808,14.418614
142117.3,27.0199,-27.0199,4.022808,14.418614
142129.3,27.0199,-27.0199,4.022768,14.424012
142129.3,27.0598,-27.0598,4.022768,14.424012
142141.3,27.0598,-27.0598,4.022731,14.429519
142141.3,27.0973,-27.0973,4.022731,14.429519
142153.3,27.0973,-27.0973,4.022697,14.435140
142153.3,27.1325,-27.1325,4.022697,14.435140
142165.3,27.1325,-27.1325,4.022663,14.440878
142165.3,27.1654,-27.1654,4.022663,14.440878
142177.3,27.1654,-27.1654,4.022633,14.446738
142177.3,27.1959,-27.1959,4.022633,14.446738
142189.3,27.1959,-27.1959,4.022603,14.452724
142189.3,27.2239,-27.2239,4.022603,14.452724
142201.3,27.2239,-27.2239,4.022577,14.458841
142201.3,27.2496,-27.2496,4.022577,14.458841
142213.3,27.2496,-27.2496,4.022552,14.465094
142213.3,27.2729,-27.2729,4.022552,14.465094
142225.3,27.2729,-27.2729,4.022530,14.471485
142225.3,27.2938,-27.2938,4.022530,14.471485
142237.4,27.2938,-27.2938,4.022509,14.478021
142237.4,27.3123,-27.3123,4.022509,14.478021
142249.4,27.3123,-27.3123,4.022491,14.484705
142249.4,27.3283,-27.3283,4.022491,14.484705
142261.4,27.3283,-27.3283,4.022474,14.491542
142261.4,27.3418,-27.3418,4.022474,14.491542
142273.4,27.3418,-27.3418,4.022460,14.498536
142273.4,27.3529,-27.3529,4.022460,14.498536
142285.4,27.3529,-27.3529,4.022447,14.505692
142285.4,27.3616,-27.3616,4.022447,14.505692
142297.4,27.3616,-27.3616,4.022437,14.513014
142297.4,27.3678,-27.3678,4.022437,14.513014
142309.4,27.3678,-27.3678,4.022429,14.520507
142309.4,27.3714,-27.3714,4.022429,14.520507
142321.4,27.3714,-27.3714,4.022423,14.528174
142321.4,27.3726,-27.3726,4.022423,14.528174
142333.4,27.3726,-27.3726,4.022418,14.536021
142333.4,27.3713,-27.3713,4.022418,14.536021
142345.4,27.3713,-27.3713,4.022417,14.544050
142345.4,27.3675,-27.3675,4.022417,14.544050
